date,Electricity,PV,Cooling,Heat,Temperature,Dew Point,Humidity,GHI
2018-11-15 23:00:00,25651.75,14.7,3466.21,8.33,57.0,31.0,37.0,0.0
2018-11-16 00:00:00,25031.59,15.25,3124.73,8.16,55.0,31.0,40.0,0.0
2018-11-16 01:00:00,24733.49,15.58,3039.78,8.33,55.0,28.0,35.0,0.0
2018-11-16 02:00:00,25051.205,15.71,2856.59,8.47,52.0,31.0,45.0,0.0
2018-11-16 03:00:00,24590.0,17.15,2788.1,8.648,53.0,27.0,37.0,0.0
2018-11-16 04:00:00,24123.87,15.26,2816.75,8.758,52.0,26.0,37.0,0.0
2018-11-16 05:00:00,25114.335,14.71,3153.03,9.218,53.0,21.0,29.0,0.0
2018-11-16 06:00:00,24151.09,15.13,3195.68,9.4,53.0,21.0,29.0,0.0
2018-11-16 07:00:00,24891.33,102.19,3404.05,9.382,53.0,22.0,30.0,44.0
2018-11-16 08:00:00,25179.89,636.52,3525.48,9.443,55.0,21.0,27.0,235.0
2018-11-16 09:00:00,25558.815,2031.23,3916.39,8.843,53.0,27.0,37.0,359.0
2018-11-16 10:00:00,26207.87,3220.2,4830.91,8.703,62.0,26.0,25.0,571.0
2018-11-16 11:00:00,25397.11,4385.13,5921.27,8.634,67.0,24.0,20.0,652.0
2018-11-16 12:00:00,26087.56,4658.77,6485.69,7.875,70.0,23.0,17.0,667.0
2018-11-16 13:00:00,26486.775,4618.38,7090.63,7.688,71.0,22.0,16.0,612.0
2018-11-16 14:00:00,26543.33,4174.58,7295.72,7.73,75.0,20.0,13.0,495.0
2018-11-16 15:00:00,26689.36,3168.51,7422.76,7.591,76.0,15.0,10.0,329.0
2018-11-16 16:00:00,26327.33,1389.83,7314.9,7.8,76.0,15.0,10.0,138.0
2018-11-16 17:00:00,25649.45,60.33,6772.73,7.728,75.0,16.0,11.0,2.0
2018-11-16 18:00:00,24595.215,14.11,5994.55,7.979,72.0,20.0,14.0,0.0
2018-11-16 19:00:00,24123.285,19.23,5522.45,7.896,65.0,26.0,23.0,0.0
2018-11-16 20:00:00,23484.905,16.1,5264.44,8.004,61.0,28.0,29.0,0.0
2018-11-16 21:00:00,24087.25,14.29,4781.53,8.19,65.0,24.0,21.0,0.0
2018-11-16 22:00:00,25620.095,14.2,4016.99,8.31,63.0,25.0,24.0,0.0
2018-11-16 23:00:00,25293.56,14.72,3497.44,8.39,58.0,31.0,36.0,0.0
2018-11-17 00:00:00,24725.095,15.06,3173.11,8.18,56.0,31.0,39.0,0.0
2018-11-17 01:00:00,24701.91,15.38,2995.68,8.19,54.0,31.0,41.0,0.0
2018-11-17 02:00:00,24316.795,15.49,2837.49,8.5,52.0,31.0,45.0,0.0
2018-11-17 03:00:00,23959.655,16.54,2732.26,8.69,53.0,29.0,40.0,0.0
2018-11-17 04:00:00,23927.425,21.42,2711.41,8.66,53.0,27.0,37.0,0.0
2018-11-17 05:00:00,24087.005,23.57,2748.98,9.0,51.0,26.0,38.0,0.0
2018-11-17 06:00:00,22086.705,19.72,3017.63,8.99,50.0,26.0,39.0,0.0
2018-11-17 07:00:00,21676.99,73.04,3053.85,8.995,49.0,27.0,43.0,54.0
2018-11-17 08:00:00,21562.55,775.76,3178.27,8.367,50.0,27.0,41.0,216.0
2018-11-17 09:00:00,22439.518,1997.17,3893.3,7.977,56.0,27.0,33.0,336.0
2018-11-17 10:00:00,23075.97,2728.22,4598.79,7.557,61.0,27.0,27.0,480.0
2018-11-17 11:00:00,24405.685,3950.02,5318.02,7.617,65.0,26.0,23.0,595.0
2018-11-17 12:00:00,24740.88,4117.73,5742.82,7.686,67.0,24.0,20.0,626.0
2018-11-17 13:00:00,24504.472,3984.24,5968.62,7.648,70.0,23.0,17.0,563.0
2018-11-17 14:00:00,24663.81,3762.95,6217.57,7.34,71.0,23.0,16.0,475.0
2018-11-17 15:00:00,25177.955,2853.66,6435.98,7.54,73.0,23.0,15.0,309.0
2018-11-17 16:00:00,25523.74,1326.34,6424.56,7.71,73.0,22.0,15.0,124.0
2018-11-17 17:00:00,25798.825,80.34,6142.88,7.82,72.0,22.0,15.0,2.0
2018-11-17 18:00:00,24143.314,17.7,5242.0,7.86,68.0,26.0,21.0,0.0
2018-11-17 19:00:00,24358.358,15.71,4972.4,7.83,65.0,27.0,24.0,0.0
2018-11-17 20:00:00,24016.508,14.63,4862.56,7.92,63.0,28.0,27.0,0.0
2018-11-17 21:00:00,22805.965,14.47,4383.38,8.21,61.0,29.0,30.0,0.0
2018-11-17 22:00:00,22066.168,14.78,3625.88,8.12,62.0,27.0,26.0,0.0
2018-11-17 23:00:00,21569.56,14.98,3266.67,8.17,58.0,32.0,37.0,0.0
2018-11-18 00:00:00,21337.018,15.35,2935.08,8.24,56.0,33.0,42.0,0.0
2018-11-18 01:00:00,20875.945,15.45,2678.47,8.39,55.0,32.0,42.0,0.0
2018-11-18 02:00:00,21303.022,15.55,2547.58,8.4,53.0,32.0,45.0,0.0
2018-11-18 03:00:00,21441.48,15.09,2680.12,8.54,52.0,32.0,47.0,0.0
2018-11-18 04:00:00,21154.788,15.14,2620.43,8.63,52.0,30.0,43.0,0.0
2018-11-18 05:00:00,21057.918,14.53,2604.67,8.49,52.0,30.0,43.0,0.0
2018-11-18 06:00:00,21702.527,14.26,3031.61,8.98,52.0,29.0,41.0,0.0
2018-11-18 07:00:00,21657.995,87.15,3133.96,9.05,51.0,29.0,43.0,32.0
2018-11-18 08:00:00,21276.687,873.99,3251.53,8.52,51.0,30.0,44.0,196.0
2018-11-18 09:00:00,21440.67,2126.16,3748.52,8.06,57.0,31.0,37.0,384.0
2018-11-18 10:00:00,22354.15,3141.65,4274.04,7.87,61.0,30.0,31.0,534.0
2018-11-18 11:00:00,23245.7,4224.04,5014.07,7.68,64.0,28.0,26.0,616.0
2018-11-18 12:00:00,24029.83,4424.48,5557.33,7.81,67.0,28.0,23.0,630.0
2018-11-18 13:00:00,24321.7,4363.14,5908.64,7.65,69.0,28.0,22.0,578.0
2018-11-18 14:00:00,24608.62,3906.12,6192.29,7.5,71.0,27.0,19.0,465.0
2018-11-18 15:00:00,24891.26,2955.49,6357.24,7.63,72.0,26.0,18.0,306.0
2018-11-18 16:00:00,25118.12,1197.82,6331.01,7.43,73.0,25.0,17.0,123.0
2018-11-18 17:00:00,25080.84,52.89,5823.48,7.68,71.0,25.0,18.0,2.0
2018-11-18 18:00:00,24843.855,15.58,5432.21,7.74,69.0,25.0,19.0,0.0
2018-11-18 19:00:00,24522.515,18.86,5143.28,8.0,64.0,30.0,28.0,0.0
2018-11-18 20:00:00,23968.355,15.17,4727.19,7.96,61.0,31.0,32.0,0.0
2018-11-18 21:00:00,23030.06,14.3,4358.61,8.15,63.0,30.0,29.0,0.0
2018-11-18 22:00:00,22019.47,14.42,3810.29,8.19,59.0,33.0,38.0,0.0
2018-11-18 23:00:00,22310.094,14.83,3384.18,8.26,58.0,33.0,39.0,0.0
2018-11-19 00:00:00,21921.592,15.31,3083.71,8.44,57.0,31.0,37.0,0.0
2018-11-19 01:00:00,22008.16,15.62,2895.66,8.49,54.0,32.0,43.0,0.0
2018-11-19 02:00:00,21972.58,15.39,2821.88,8.46,54.0,31.0,41.0,0.0
2018-11-19 03:00:00,21027.75,17.52,2617.97,8.28,52.0,31.0,45.0,0.0
2018-11-19 04:00:00,21693.46,22.39,2598.83,8.95,50.0,33.0,52.0,0.0
2018-11-19 05:00:00,22843.08,24.81,3032.47,8.79,51.0,31.0,46.0,0.0
2018-11-19 06:00:00,23831.455,19.85,3018.32,9.19,49.0,32.0,52.0,0.0
2018-11-19 07:00:00,24475.755,58.36,3075.73,9.32,49.0,31.0,50.0,59.0
2018-11-19 08:00:00,25174.24,819.1,3349.15,8.89,51.0,31.0,46.0,246.0
2018-11-19 09:00:00,25537.21,2315.32,4005.03,8.49,56.0,30.0,37.0,432.0
2018-11-19 10:00:00,26027.98,3258.08,5028.36,7.76,61.0,31.0,32.0,571.0
2018-11-19 11:00:00,26699.18,4447.65,6138.01,8.045,67.0,31.0,26.0,650.0
2018-11-19 12:00:00,26896.75,4687.72,6630.81,7.84,71.0,27.0,19.0,665.0
2018-11-19 13:00:00,26905.13,4616.36,7018.37,7.17,73.0,27.0,18.0,611.0
2018-11-19 14:00:00,27034.5,3842.13,7322.71,7.71,74.0,25.0,16.0,475.0
2018-11-19 15:00:00,26920.86,2818.46,7427.98,7.5,76.0,24.0,15.0,254.0
2018-11-19 16:00:00,26831.86,1116.15,7170.5,7.69,75.0,21.0,13.0,91.0
2018-11-19 17:00:00,26472.64,70.16,6658.03,7.475,73.0,21.0,14.0,1.0
2018-11-19 18:00:00,25635.325,18.78,6014.56,7.74,72.0,22.0,15.0,0.0
2018-11-19 19:00:00,24653.715,15.05,5397.91,7.7,65.0,31.0,28.0,0.0
2018-11-19 20:00:00,23964.9,14.51,5028.13,7.89,62.0,33.0,34.0,0.0
2018-11-19 21:00:00,23892.83,14.42,4407.72,7.95,61.0,32.0,34.0,0.0
2018-11-19 22:00:00,27710.49,14.35,4039.74,8.0,59.0,33.0,38.0,0.0
2018-11-19 23:00:00,25953.39,14.88,3455.84,8.45,59.0,35.0,41.0,0.0
2018-11-20 00:00:00,25606.295,15.31,3212.73,8.17,57.0,35.0,44.0,0.0
2018-11-20 01:00:00,25104.86,15.64,3148.94,8.33,55.0,34.0,45.0,0.0
2018-11-20 02:00:00,25069.52,15.46,3047.53,8.28,54.0,33.0,45.0,0.0
2018-11-20 03:00:00,24790.24,15.53,3019.28,8.37,55.0,29.0,37.0,0.0
2018-11-20 04:00:00,24612.76,15.51,3523.51,8.43,56.0,26.0,32.0,0.0
2018-11-20 05:00:00,25627.18,14.81,3715.49,8.845,59.0,21.0,23.0,0.0
2018-11-20 06:00:00,24651.46,14.58,3676.9,9.14,58.0,22.0,25.0,0.0
2018-11-20 07:00:00,25168.35,115.81,3706.61,9.0,57.0,24.0,28.0,41.0
2018-11-20 08:00:00,25788.87,705.45,4115.78,8.83,58.0,26.0,30.0,203.0
2018-11-20 09:00:00,27235.4,2236.98,5000.23,8.32,63.0,24.0,23.0,389.0
2018-11-20 10:00:00,28265.02,1988.52,5790.16,8.23,69.0,23.0,18.0,385.0
2018-11-20 11:00:00,27212.9,3061.86,6496.32,7.77,71.0,21.0,15.0,462.0
2018-11-20 12:00:00,27493.74,3189.76,6982.56,8.04,73.0,21.0,14.0,466.0
2018-11-20 13:00:00,27237.12,3018.2,7310.855,7.56,75.0,20.0,13.0,464.0
2018-11-20 14:00:00,27297.33,2388.1,7537.475,8.11,76.0,22.0,13.0,360.0
2018-11-20 15:00:00,27420.23,2016.23,7722.025,8.25,77.0,22.0,13.0,249.0
2018-11-20 16:00:00,27093.86,865.8,7711.83,7.98,78.0,22.0,12.0,108.0
2018-11-20 17:00:00,25865.07,53.96,7175.32,7.43,77.0,22.0,13.0,1.0
2018-11-20 18:00:00,25283.44,20.03,6432.04,7.48,72.0,25.0,17.0,0.0
2018-11-20 19:00:00,24737.39,17.49,5758.59,7.605,70.0,29.0,22.0,0.0
2018-11-20 20:00:00,24442.99,14.63,5479.6,7.765,67.0,30.0,25.0,0.0
2018-11-20 21:00:00,25324.825,14.45,5181.39,7.79,65.0,30.0,27.0,0.0
2018-11-20 22:00:00,27612.365,14.33,4551.96,7.75,60.0,32.0,35.0,0.0
2018-11-20 23:00:00,26510.18,14.79,3941.37,7.98,60.0,31.0,33.0,0.0
2018-11-21 00:00:00,25587.225,14.95,3520.75,7.78,58.0,31.0,36.0,0.0
2018-11-21 01:00:00,25090.23,15.23,3283.28,7.96,56.0,32.0,40.0,0.0
2018-11-21 02:00:00,25340.01,15.15,3124.11,7.9,59.0,32.0,36.0,0.0
2018-11-21 03:00:00,25082.51,14.85,3069.22,8.29,54.0,34.0,47.0,0.0
2018-11-21 04:00:00,24646.79,14.92,3014.56,8.48,52.0,34.0,50.0,0.0
2018-11-21 05:00:00,25238.87,14.62,3172.8,8.79,53.0,30.0,41.0,0.0
2018-11-21 06:00:00,23785.915,14.5,3269.39,8.92,52.0,30.0,43.0,0.0
2018-11-21 07:00:00,24473.19,51.32,3378.79,9.02,52.0,30.0,43.0,47.0
2018-11-21 08:00:00,24863.54,731.39,3550.34,8.86,54.0,31.0,41.0,222.0
2018-11-21 09:00:00,25561.5,2180.46,4080.83,8.07,59.0,30.0,33.0,395.0
2018-11-21 10:00:00,26279.26,3031.77,4990.41,7.87,62.0,30.0,30.0,531.0
2018-11-21 11:00:00,25316.59,4084.62,5597.17,8.205,66.0,32.0,28.0,610.0
2018-11-21 12:00:00,25416.73,4277.93,6234.96,7.72,68.0,32.0,26.0,624.0
2018-11-21 13:00:00,25491.33,4280.64,6723.98,7.72,70.0,32.0,25.0,570.0
2018-11-21 14:00:00,25418.21,3759.62,7069.01,7.89,72.0,32.0,23.0,440.0
2018-11-21 15:00:00,25266.71,2658.16,7207.5,7.29,75.0,32.0,21.0,281.0
2018-11-21 16:00:00,25669.55,717.72,6980.51,7.23,73.0,31.0,21.0,104.0
2018-11-21 17:00:00,25374.765,108.45,6429.63,7.14,72.0,33.0,24.0,0.0
2018-11-21 18:00:00,24795.45,15.4,5699.19,7.31,70.0,33.0,26.0,0.0
2018-11-21 19:00:00,24024.145,14.29,5306.16,7.44,66.0,36.0,33.0,0.0
2018-11-21 20:00:00,23363.275,14.61,4924.89,7.425,63.0,36.0,37.0,0.0
2018-11-21 21:00:00,23942.685,14.53,4565.28,7.79,62.0,37.0,39.0,0.0
2018-11-21 22:00:00,26283.965,14.45,4091.97,7.43,60.0,37.0,42.0,0.0
2018-11-21 23:00:00,25482.985,15.0,3598.22,7.73,59.0,38.0,46.0,0.0
2018-11-22 00:00:00,24686.018,15.42,3258.39,7.31,59.0,39.0,48.0,0.0
2018-11-22 01:00:00,23818.01,15.56,3015.11,7.245,58.0,40.0,51.0,0.0
2018-11-22 02:00:00,23896.93,14.94,2984.5,7.83,57.0,41.0,55.0,0.0
2018-11-22 03:00:00,23757.02,15.31,2950.07,7.835,57.0,38.0,49.0,0.0
2018-11-22 04:00:00,23498.59,17.03,3113.78,8.125,57.0,37.0,47.0,0.0
2018-11-22 05:00:00,24269.74,14.58,3347.73,8.195,56.0,36.0,47.0,0.0
2018-11-22 06:00:00,23490.44,14.32,3403.5,8.005,56.0,37.0,49.0,0.0
2018-11-22 07:00:00,23460.79,29.13,3472.37,8.315,56.0,37.0,49.0,16.0
2018-11-22 08:00:00,23118.92,153.52,3565.76,8.065,56.0,38.0,51.0,35.0
2018-11-22 09:00:00,23152.01,346.49,3699.03,8.025,57.0,39.0,51.0,16.0
2018-11-22 10:00:00,22855.91,840.46,3814.94,7.825,58.0,37.0,46.0,129.0
2018-11-22 11:00:00,22448.71,1205.8,4226.56,7.485,60.0,38.0,44.0,244.0
2018-11-22 12:00:00,21735.74,1507.43,4317.24,7.375,62.0,39.0,43.0,307.0
2018-11-22 13:00:00,21448.66,1404.06,4496.93,7.35,65.0,37.0,36.0,320.0
2018-11-22 14:00:00,21425.2,1127.19,4709.89,6.935,66.0,39.0,37.0,250.0
2018-11-22 15:00:00,21580.48,890.13,4815.53,6.89,66.0,43.0,43.0,183.0
2018-11-22 16:00:00,21406.38,489.79,4713.6,6.76,66.0,45.0,47.0,72.0
2018-11-22 17:00:00,20808.29,41.16,4582.14,6.76,65.0,44.0,47.0,0.0
2018-11-22 18:00:00,20885.705,14.18,4329.5,7.245,64.0,42.0,45.0,0.0
2018-11-22 19:00:00,20813.465,14.17,4190.88,7.295,62.0,42.0,48.0,0.0
2018-11-22 20:00:00,22346.695,14.26,3818.2,7.483,61.0,43.0,52.0,0.0
2018-11-22 21:00:00,23370.43,15.57,3738.26,7.78,59.0,44.0,58.0,0.0
2018-11-22 22:00:00,24890.92,14.54,3448.89,7.45,57.0,45.0,64.0,0.0
2018-11-22 23:00:00,24175.97,14.26,2889.02,7.71,58.0,44.0,60.0,0.0
2018-11-23 00:00:00,23804.745,14.69,2635.03,7.68,55.0,43.0,64.0,0.0
2018-11-23 01:00:00,23584.03,14.78,2540.89,7.51,54.0,41.0,62.0,0.0
2018-11-23 02:00:00,23579.29,14.85,2468.33,7.95,53.0,42.0,66.0,0.0
2018-11-23 03:00:00,23432.06,15.2,2441.13,7.888,53.0,42.0,66.0,0.0
2018-11-23 04:00:00,21528.05,14.88,2434.34,8.348,52.0,42.0,69.0,0.0
2018-11-23 05:00:00,22478.68,19.02,2790.81,8.318,52.0,42.0,69.0,0.0
2018-11-23 06:00:00,23579.355,23.25,2838.61,8.713,51.0,44.0,77.0,0.0
2018-11-23 07:00:00,23249.63,92.13,2930.8,8.568,51.0,43.0,74.0,32.0
2018-11-23 08:00:00,22529.37,712.94,3034.68,8.028,53.0,44.0,71.0,167.0
2018-11-23 09:00:00,22770.93,2059.38,3618.12,7.328,57.0,44.0,62.0,313.0
2018-11-23 10:00:00,22780.72,2818.13,4106.73,6.963,62.0,45.0,53.0,451.0
2018-11-23 11:00:00,21835.77,3735.96,4644.24,6.987,63.0,45.0,52.0,509.0
2018-11-23 12:00:00,21857.96,4198.67,4999.01,6.537,66.0,44.0,45.0,573.0
2018-11-23 13:00:00,21991.34,4123.77,5325.19,6.555,68.0,45.0,43.0,567.0
2018-11-23 14:00:00,22093.64,3852.78,5556.96,6.642,69.0,44.0,40.0,460.0
2018-11-23 15:00:00,22112.12,2882.37,5672.92,6.585,69.0,41.0,36.0,289.0
2018-11-23 16:00:00,22183.89,839.91,5499.37,6.935,69.0,39.0,33.0,111.0
2018-11-23 17:00:00,22312.6,64.16,5193.8,7.13,68.0,39.0,35.0,0.0
2018-11-23 18:00:00,22291.19,14.24,4754.86,7.333,65.0,41.0,42.0,0.0
2018-11-23 19:00:00,22175.78,19.43,4428.42,7.526,63.0,41.0,45.0,0.0
2018-11-23 20:00:00,21981.16,16.35,4183.67,7.644,62.0,42.0,48.0,0.0
2018-11-23 21:00:00,21804.51,14.35,3857.7,7.69,63.0,41.0,45.0,0.0
2018-11-23 22:00:00,23135.34,14.43,3382.7,7.88,59.0,42.0,53.0,0.0
2018-11-23 23:00:00,23460.23,14.62,2713.3,7.91,57.0,42.0,57.0,0.0
2018-11-24 00:00:00,23400.135,15.25,2539.39,7.75,56.0,42.0,60.0,0.0
2018-11-24 01:00:00,23160.93,15.58,2375.27,7.86,54.0,42.0,64.0,0.0
2018-11-24 02:00:00,23030.96,15.65,2374.38,8.04,53.0,42.0,66.0,0.0
2018-11-24 03:00:00,22987.98,15.43,2288.75,8.01,53.0,43.0,69.0,0.0
2018-11-24 04:00:00,23084.71,19.96,2326.05,8.34,51.0,43.0,74.0,0.0
2018-11-24 05:00:00,23337.51,23.75,2357.4,8.51,50.0,43.0,77.0,0.0
2018-11-24 06:00:00,23202.22,21.42,2538.63,8.93,50.0,42.0,74.0,0.0
2018-11-24 07:00:00,22219.32,43.84,2797.81,8.815,49.0,41.0,74.0,39.0
2018-11-24 08:00:00,21809.26,635.43,3029.48,8.535,50.0,40.0,68.0,208.0
2018-11-24 09:00:00,21709.98,2096.79,3298.05,8.155,54.0,41.0,62.0,379.0
2018-11-24 10:00:00,21765.82,2922.1,3658.57,7.298,59.0,42.0,53.0,512.0
2018-11-24 11:00:00,22252.33,4002.08,4017.74,7.188,61.0,42.0,50.0,589.0
2018-11-24 12:00:00,23265.84,4410.89,4661.31,6.878,66.0,43.0,43.0,604.0
2018-11-24 13:00:00,23934.63,4346.52,5025.92,6.784,68.0,43.0,40.0,558.0
2018-11-24 14:00:00,23778.78,3900.12,5177.37,6.8,70.0,43.0,38.0,453.0
2018-11-24 15:00:00,23941.26,2854.29,5315.81,6.78,70.0,41.0,35.0,296.0
2018-11-24 16:00:00,24244.67,986.99,5367.0,6.64,70.0,42.0,36.0,116.0
2018-11-24 17:00:00,24308.37,43.48,5031.07,6.92,70.0,42.0,36.0,0.0
2018-11-24 18:00:00,23965.66,13.99,4659.69,7.22,68.0,42.0,39.0,0.0
2018-11-24 19:00:00,23111.6,14.19,4352.5,7.06,65.0,43.0,45.0,0.0
2018-11-24 20:00:00,22865.39,14.39,3920.03,7.35,63.0,44.0,50.0,0.0
2018-11-24 21:00:00,22570.08,14.56,3674.3,7.6,61.0,44.0,54.0,0.0
2018-11-24 22:00:00,21977.15,14.38,3204.79,7.35,59.0,44.0,58.0,0.0
2018-11-24 23:00:00,21788.94,14.61,2918.4,7.77,57.0,42.0,57.0,0.0
2018-11-25 00:00:00,21489.96,14.94,2814.38,7.6,57.0,42.0,57.0,0.0
2018-11-25 01:00:00,21216.49,15.49,2638.16,7.75,55.0,43.0,64.0,0.0
2018-11-25 02:00:00,20388.56,15.36,2428.89,8.02,55.0,43.0,64.0,0.0
2018-11-25 03:00:00,20633.51,15.74,2295.0,8.03,53.0,42.0,66.0,0.0
2018-11-25 04:00:00,21517.59,17.08,2535.66,8.01,52.0,43.0,71.0,0.0
2018-11-25 05:00:00,21762.59,14.93,2526.98,8.36,52.0,42.0,69.0,0.0
2018-11-25 06:00:00,21704.15,14.26,2490.99,8.41,50.0,43.0,77.0,0.0
2018-11-25 07:00:00,21641.36,38.44,2599.5,8.7,51.0,42.0,71.0,42.0
2018-11-25 08:00:00,21459.01,633.06,3020.65,8.48,52.0,41.0,66.0,222.0
2018-11-25 09:00:00,21662.81,2176.29,3630.6,8.26,60.0,30.0,32.0,401.0
2018-11-25 10:00:00,22193.74,3103.57,4183.24,8.37,64.0,19.0,18.0,540.0
2018-11-25 11:00:00,23207.35,4279.93,4717.3,8.08,66.0,17.0,15.0,623.0
2018-11-25 12:00:00,24007.16,4587.89,5178.605,8.01,68.0,18.0,15.0,639.0
2018-11-25 13:00:00,24207.06,4528.59,5435.75,7.94,69.0,18.0,14.0,589.0
2018-11-25 14:00:00,24365.04,4098.99,5660.87,7.89,71.0,19.0,14.0,477.0
2018-11-25 15:00:00,24792.03,3005.29,5748.24,7.95,71.0,18.0,13.0,318.0
2018-11-25 16:00:00,25013.83,834.92,5687.02,7.72,71.0,21.0,15.0,128.0
2018-11-25 17:00:00,25089.7,49.81,5253.25,7.96,71.0,20.0,14.0,0.0
2018-11-25 18:00:00,24724.59,16.48,4886.83,8.28,69.0,19.0,15.0,0.0
2018-11-25 19:00:00,24109.495,14.41,4451.52,8.22,67.0,19.0,16.0,0.0
2018-11-25 20:00:00,23208.91,14.23,4007.77,8.67,61.0,24.0,24.0,0.0
2018-11-25 21:00:00,22721.8,14.42,3771.9,8.99,59.0,24.0,26.0,0.0
2018-11-25 22:00:00,22225.01,14.52,3528.87,8.98,59.0,23.0,25.0,0.0
2018-11-25 23:00:00,22279.369,14.67,3152.27,9.02,56.0,25.0,30.0,0.0
2018-11-26 00:00:00,21628.364,15.04,2786.95,8.85,51.0,27.0,39.0,0.0
2018-11-26 01:00:00,21950.62,15.38,2612.86,9.0,52.0,22.0,31.0,0.0
2018-11-26 02:00:00,22719.3,15.18,2769.05,9.2,51.0,21.0,31.0,0.0
2018-11-26 03:00:00,22168.82,15.39,2646.56,9.13,52.0,19.0,27.0,0.0
2018-11-26 04:00:00,22527.21,15.16,2728.09,9.33,52.0,18.0,26.0,0.0
2018-11-26 05:00:00,23604.97,14.6,3009.83,9.54,51.0,22.0,32.0,0.0
2018-11-26 06:00:00,24298.08,14.45,2986.07,9.81,50.0,22.0,33.0,0.0
2018-11-26 07:00:00,25020.255,35.99,3102.07,9.58,51.0,21.0,31.0,38.0
2018-11-26 08:00:00,25586.63,587.77,3387.53,9.3,52.0,22.0,31.0,211.0
2018-11-26 09:00:00,26094.1,2139.52,3992.19,9.03,58.0,22.0,25.0,385.0
2018-11-26 10:00:00,26682.32,3026.49,4912.19,8.145,60.0,23.0,24.0,519.0
2018-11-26 11:00:00,25833.23,3974.13,5820.69,8.21,66.0,22.0,19.0,599.0
2018-11-26 12:00:00,25850.02,3939.72,6234.47,7.55,69.0,22.0,17.0,616.0
2018-11-26 13:00:00,25916.76,4080.95,6661.66,7.61,71.0,21.0,15.0,567.0
2018-11-26 14:00:00,25976.33,3230.41,6975.62,7.63,74.0,21.0,14.0,460.0
2018-11-26 15:00:00,26121.79,2453.16,7153.27,7.71,74.0,23.0,15.0,302.0
2018-11-26 16:00:00,26824.02,674.79,7068.71,7.33,74.0,25.0,16.0,120.0
2018-11-26 17:00:00,26979.145,41.87,6620.01,7.47,74.0,25.0,16.0,0.0
2018-11-26 18:00:00,26222.905,14.42,6087.93,7.63,72.0,26.0,18.0,0.0
2018-11-26 19:00:00,25583.775,17.05,5589.01,7.825,65.0,30.0,27.0,0.0
2018-11-26 20:00:00,24776.855,17.1,5184.6,7.92,66.0,27.0,23.0,0.0
2018-11-26 21:00:00,24903.37,14.72,4600.78,8.18,61.0,30.0,31.0,0.0
2018-11-26 22:00:00,27853.256,14.43,4162.38,8.22,59.0,30.0,33.0,0.0
2018-11-26 23:00:00,26864.96,14.92,3692.11,8.26,58.0,34.0,41.0,0.0
2018-11-27 00:00:00,25948.84,15.73,3252.23,8.25,60.0,31.0,33.0,0.0
2018-11-27 01:00:00,24486.87,15.2,3086.17,8.26,56.0,31.0,39.0,0.0
2018-11-27 02:00:00,24966.01,15.34,3075.43,8.41,53.0,32.0,45.0,0.0
2018-11-27 03:00:00,24792.93,16.05,3012.91,8.58,52.0,32.0,47.0,0.0
2018-11-27 04:00:00,24778.1,14.83,3111.99,8.86,54.0,26.0,34.0,0.0
2018-11-27 05:00:00,24957.02,17.27,3103.24,9.085,53.0,33.0,47.0,0.0
2018-11-27 06:00:00,24471.21,21.67,3181.35,9.4,51.0,32.0,48.0,0.0
2018-11-27 07:00:00,25576.41,42.29,3267.42,9.31,53.0,26.0,35.0,37.0
2018-11-27 08:00:00,25879.5,584.85,3546.41,9.27,53.0,25.0,34.0,211.0
2018-11-27 09:00:00,26592.59,2102.155,4115.5,8.8,58.0,23.0,26.0,388.0
2018-11-27 10:00:00,28058.92,3028.96,5038.89,8.665,63.0,25.0,24.0,525.0
2018-11-27 11:00:00,26028.46,3923.955,5768.32,8.3,68.0,22.0,17.0,606.0
2018-11-27 12:00:00,25884.81,3866.44,6306.81,7.71,71.0,24.0,17.0,623.0
2018-11-27 13:00:00,20405.51,2800.86,5039.96,5.7,73.0,23.0,15.0,572.0
2018-11-27 14:00:00,26027.61,3550.24,7098.89,8.63,73.0,23.0,15.0,461.0
2018-11-27 15:00:00,26718.17,2556.36,7173.08,8.27,75.0,23.0,14.0,301.0
2018-11-27 16:00:00,27746.41,669.6,7150.57,7.57,74.0,24.0,16.0,118.0
2018-11-27 17:00:00,27287.17,41.56,6631.34,7.675,74.0,25.0,16.0,0.0
2018-11-27 18:00:00,26599.83,14.41,5994.31,7.56,71.0,27.0,19.0,0.0
2018-11-27 19:00:00,25821.9,14.45,5657.02,7.64,67.0,30.0,25.0,0.0
2018-11-27 20:00:00,25364.515,14.49,5097.52,7.945,63.0,33.0,33.0,0.0
2018-11-27 21:00:00,24535.152,14.45,4519.51,8.01,60.0,34.0,38.0,0.0
2018-11-27 22:00:00,28150.766,14.31,4175.48,8.06,60.0,33.0,36.0,0.0
2018-11-27 23:00:00,26632.2,14.71,3526.65,8.28,58.0,35.0,42.0,0.0
2018-11-28 00:00:00,25254.29,15.45,3017.03,8.13,56.0,34.0,44.0,0.0
2018-11-28 01:00:00,24390.65,15.48,2712.18,8.32,55.0,34.0,45.0,0.0
2018-11-28 02:00:00,24472.01,17.08,2717.68,8.2,53.0,33.0,47.0,0.0
2018-11-28 03:00:00,24645.57,15.61,2693.64,8.35,54.0,32.0,43.0,0.0
2018-11-28 04:00:00,24804.61,15.56,2687.83,8.68,52.0,32.0,47.0,0.0
2018-11-28 05:00:00,25748.24,14.57,2938.26,8.91,53.0,30.0,41.0,0.0
